time,lasttime,lat,lng,speed,course,altitude,comment
2016-04-23 16:12:34,2016-04-23 16:12:34,37.49317,-80.48350,26,108,22341.54,"V300"
2016-04-23 16:13:04,2016-04-23 16:13:04,37.49217,-80.48117,30,120,22224.49,"V300°"
2016-04-23 16:13:23,2016-04-23 16:13:23,37.49283,-80.48233,22,110,22288.50,"V300"
2016-04-23 16:13:34,2016-04-23 16:13:34,37.49183,-80.47833,26,113,22099.52,"V300"
2016-04-23 16:13:49,2016-04-23 16:13:49,37.49200,-80.47667,30,85,22040.70,"V300"
2016-04-23 16:14:19,2016-04-23 16:14:19,37.49233,-80.47450,24,93,21932.49,"V300"
2016-04-23 16:14:35,2016-04-23 16:14:35,37.49217,-80.47550,26,88,21983.70,"V300"
2016-04-23 16:14:49,2016-04-23 16:14:49,37.49167,-80.47233,31,111,21827.64,"V300"
2016-04-23 16:15:04,2016-04-23 16:15:04,37.49133,-80.47083,28,111,21782.53,"V300"
2016-04-23 16:15:19,2016-04-23 16:15:19,37.49083,-80.46950,31,96,21739.56,"V300"
2016-04-23 16:15:33,2016-04-23 16:15:33,37.49200,-80.47983,33,100,22163.53,"V300"
2016-04-23 16:15:49,2016-04-23 16:15:49,37.49033,-80.46700,26,97,21645.68,"V300"
2016-04-23 16:16:04,2016-04-23 16:16:04,37.49017,-80.46583,22,102,21599.65,"V300"
2016-04-23 16:16:19,2016-04-23 16:16:19,37.49033,-80.46467,22,79,21550.58,"V300"
2016-04-23 16:17:17,2016-04-23 16:17:17,37.49433,-80.48567,26,112,22458.58,"V300"
2016-04-23 16:17:34,2016-04-23 16:17:34,37.49100,-80.46150,6,33,21298.51,"V300"
2016-04-23 16:17:49,2016-04-23 16:17:49,37.49133,-80.46167,4,0,21245.47,"V300Project Ascension"
2016-04-23 16:18:04,2016-04-23 16:18:04,37.49150,-80.46183,7,0,21192.44,"V300"
2016-04-23 16:18:19,2016-04-23 16:18:19,37.49167,-80.46200,9,0,21143.37,"V300"
2016-04-23 16:18:34,2016-04-23 16:18:34,37.49183,-80.46233,9,0,21096.43,"V300"
2016-04-23 16:18:49,2016-04-23 16:18:49,37.49200,-80.46250,7,0,21053.45,"V300"
2016-04-23 16:19:04,2016-04-23 16:19:04,37.49233,-80.46267,7,0,21019.62,"V300"
2016-04-23 16:19:34,2016-04-23 16:19:34,37.49233,-80.46350,6,0,20921.47,"V300"
2016-04-23 16:19:45,2016-04-23 16:19:45,37.49200,-80.47350,24,111,21877.63,"V300"
2016-04-23 16:20:04,2016-04-23 16:20:04,37.49267,-80.46367,11,16,20832.47,"V300"
2016-04-23 16:20:19,2016-04-23 16:20:19,37.49283,-80.46367,6,0,20785.53,"V300"
2016-04-23 16:20:34,2016-04-23 16:20:34,37.49317,-80.46367,2,0,20742.55,"V300"
2016-04-23 16:20:49,2016-04-23 16:20:49,37.49300,-80.46400,6,0,20699.58,"V300"
2016-04-23 16:21:04,2016-04-23 16:21:04,37.49317,-80.46400,4,26,20651.42,"V300"
2016-04-23 16:21:34,2016-04-23 16:21:34,37.49333,-80.46417,2,0,20555.41,"V300"
2016-04-23 16:21:49,2016-04-23 16:21:49,37.49350,-80.46433,6,0,20511.52,"V300"
2016-04-23 16:22:04,2016-04-23 16:22:04,37.49333,-80.46450,4,0,20464.27,"V300"
2016-04-23 16:22:19,2016-04-23 16:22:19,37.49300,-80.46483,15,218,20417.33,"V300"
2016-04-23 16:22:34,2016-04-23 16:22:34,37.49233,-80.46517,15,190,20371.31,"V300"
2016-04-23 16:22:49,2016-04-23 16:22:49,37.49167,-80.46500,20,173,20327.42,"V300"
2016-04-23 16:23:04,2016-04-23 16:23:04,37.49067,-80.46483,26,164,20284.44,"V300"
2016-04-23 16:23:19,2016-04-23 16:23:19,37.48967,-80.46467,26,174,20247.25,"V300"
2016-04-23 16:23:34,2016-04-23 16:23:34,37.48883,-80.46450,22,165,20209.46,"V300"
2016-04-23 16:24:04,2016-04-23 16:24:04,37.48717,-80.46333,30,139,20118.32,"V300Project Ascension"
2016-04-23 16:24:19,2016-04-23 16:24:19,37.48617,-80.46233,33,135,20075.35,"V300"
2016-04-23 16:24:34,2016-04-23 16:24:34,37.48533,-80.46083,35,115,20030.24,"V300"
2016-04-23 16:25:04,2016-04-23 16:25:04,37.48383,-80.45800,28,117,19938.49,"V300"
2016-04-23 16:25:19,2016-04-23 16:25:19,37.48333,-80.45700,26,109,19889.42,"V300"
2016-04-23 16:25:34,2016-04-23 16:25:34,37.48300,-80.45583,20,112,19842.48,"V300"
2016-04-23 16:25:49,2016-04-23 16:25:49,37.48267,-80.45483,26,114,19798.28,"V300"
2016-04-23 16:26:04,2016-04-23 16:26:04,37.48217,-80.45367,28,105,19753.17,"V300"
2016-04-23 16:26:19,2016-04-23 16:26:19,37.48200,-80.45250,24,101,19708.37,"V300"
2016-04-23 16:26:34,2016-04-23 16:26:35,37.48183,-80.45117,20,94,19658.38,"V300\\"
2016-04-23 16:26:49,2016-04-23 16:26:49,37.48167,-80.45017,22,99,19608.39,"V300"
2016-04-23 16:27:04,2016-04-23 16:27:04,37.48167,-80.44900,22,100,19566.33,"V300"
2016-04-23 16:27:34,2016-04-23 16:27:34,37.48100,-80.44717,24,126,19472.15,"V300"
2016-04-23 16:27:49,2016-04-23 16:27:49,37.48033,-80.44633,24,138,19421.25,"V300"
2016-04-23 16:28:04,2016-04-23 16:28:04,37.47967,-80.44533,26,123,19371.26,"V300"
2016-04-23 16:28:19,2016-04-23 16:28:19,37.47900,-80.44417,26,126,19324.32,"V300Ascensio"
2016-04-23 16:28:34,2016-04-23 16:28:34,37.47833,-80.44300,30,122,19274.33,"V300"
2016-04-23 16:28:49,2016-04-23 16:28:49,37.47783,-80.44150,35,113,19224.35,"V300"
2016-04-23 16:29:04,2016-04-23 16:29:04,37.47750,-80.44000,35,112,19180.15,"V300"
2016-04-23 16:29:19,2016-04-23 16:29:19,37.47700,-80.43883,28,111,19136.26,"V300"
2016-04-23 16:29:49,2016-04-23 16:29:49,37.47633,-80.43700,13,118,19037.20,"V300"
2016-04-23 16:30:04,2016-04-23 16:30:04,37.47600,-80.43617,19,126,18987.21,"V300"
2016-04-23 16:30:19,2016-04-23 16:30:19,37.47550,-80.43517,26,121,18944.23,"V300Project Ascension"
2016-04-23 16:30:49,2016-04-23 16:30:49,37.47433,-80.43233,43,111,18847.31,"V300"
2016-04-23 16:31:19,2016-04-23 16:31:19,37.47317,-80.42800,52,104,18763.18,"V300"
2016-04-23 16:31:34,2016-04-23 16:31:34,37.47267,-80.42550,56,101,18723.25,"V300"
2016-04-23 16:31:49,2016-04-23 16:31:49,37.47233,-80.42267,57,97,18680.28,"V300"
2016-04-23 16:32:04,2016-04-23 16:32:04,37.47200,-80.42000,56,96,18631.20,"V300"
2016-04-23 16:32:34,2016-04-23 16:32:34,37.47217,-80.41500,50,86,18536.11,"V300"
2016-04-23 16:32:49,2016-04-23 16:32:49,37.47217,-80.41267,44,85,18488.25,"V300"
2016-04-23 16:32:55,2016-04-23 16:32:55,37.47367,-80.43050,50,111,18802.20,"V300"
2016-04-23 16:33:34,2016-04-23 16:33:34,37.47200,-80.40717,35,104,18337.07,"V300"
2016-04-23 16:33:49,2016-04-23 16:33:49,37.47183,-80.40550,39,106,18284.04,"V300"
2016-04-23 16:34:04,2016-04-23 16:34:04,37.47167,-80.40350,48,93,18232.22,"V300"
2016-04-23 16:34:14,2016-04-23 16:34:14,37.47233,-80.40883,33,97,18391.02,"V300"
2016-04-23 16:35:04,2016-04-23 16:35:04,37.47250,-80.39300,52,84,18037.15,"V300"
2016-04-23 16:35:19,2016-04-23 16:35:19,37.47317,-80.39033,61,74,17990.21,"V300"
2016-04-23 16:35:34,2016-04-23 16:35:34,37.47383,-80.38767,57,73,17942.05,"V300"
2016-04-23 16:35:49,2016-04-23 16:35:49,37.47450,-80.38517,59,70,17905.17,"V300"
2016-04-23 16:36:04,2016-04-23 16:36:04,37.47517,-80.38267,54,67,17860.06,"V300"
2016-04-23 16:36:19,2016-04-23 16:36:19,37.47600,-80.38017,52,67,17814.04,"V300"
2016-04-23 16:36:34,2016-04-23 16:36:34,37.47683,-80.37783,50,65,17771.06,"V300Project Ascension"
2016-04-23 16:36:49,2016-04-23 16:36:49,37.47767,-80.37583,44,62,17721.99,"V300"
2016-04-23 16:37:04,2016-04-23 16:37:04,37.47833,-80.37383,44,59,17674.13,"V300"
2016-04-23 16:37:19,2016-04-23 16:37:19,37.47917,-80.37200,44,61,17622.93,"V300"
2016-04-23 16:37:34,2016-04-23 16:37:34,37.48000,-80.37033,43,61,17571.11,"V300"
2016-04-23 16:37:49,2016-04-23 16:37:49,37.48067,-80.36850,37,63,17519.90,"V300"
2016-04-23 16:38:04,2016-04-23 16:38:44,37.48117,-80.36700,33,63,17461.99,"V300"
2016-04-23 16:38:49,2016-04-23 16:38:49,37.48217,-80.36267,30,95,17305.02,"V300"
2016-04-23 16:39:04,2016-04-23 16:39:04,37.48217,-80.36117,35,89,17247.11,"V300"
2016-04-23 16:39:19,2016-04-23 16:39:19,37.48217,-80.35933,39,83,17190.11,"V300"
2016-04-23 16:39:34,2016-04-23 16:39:34,37.48250,-80.35750,43,77,17131.89,"V300"
2016-04-23 16:39:49,2016-04-23 16:39:49,37.48283,-80.35550,44,90,17077.03,"V300"
2016-04-23 16:40:04,2016-04-23 16:40:04,37.48267,-80.35317,44,91,17024.91,"V300"
2016-04-23 16:40:19,2016-04-23 16:40:19,37.48250,-80.35117,39,98,16980.10,"V300"
2016-04-23 16:40:34,2016-04-23 16:40:34,37.48217,-80.34917,41,102,16938.96,"V300"
2016-04-23 16:40:49,2016-04-23 16:40:49,37.48167,-80.34717,44,109,16898.11,"V300"
2016-04-23 16:41:19,2016-04-23 16:41:19,37.48050,-80.34317,48,111,16821.91,"V300"
2016-04-23 16:41:34,2016-04-23 16:41:34,37.47983,-80.34083,52,107,16781.98,"V300"
2016-04-23 16:41:49,2016-04-23 16:41:49,37.47917,-80.33850,54,113,16747.85,"V300"
2016-04-23 16:42:04,2016-04-23 16:42:04,37.47833,-80.33600,59,110,16711.88,"V300"
2016-04-23 16:42:19,2016-04-23 16:42:19,37.47767,-80.33333,61,105,16672.86,"V300"
2016-04-23 16:42:34,2016-04-23 16:42:34,37.47717,-80.33067,57,99,16628.97,"V300"
2016-04-23 16:42:49,2016-04-23 16:42:49,37.47700,-80.32783,63,89,16579.90,"V300Project Ascension"
2016-04-23 16:43:04,2016-04-23 16:43:04,37.47700,-80.32483,61,86,16532.05,"V300"
2016-04-23 16:43:34,2016-04-23 16:43:34,37.47783,-80.31950,52,75,16427.81,"V300"
2016-04-23 16:43:49,2016-04-23 16:43:49,37.47833,-80.31700,50,75,16370.81,"V300"
2016-04-23 16:44:04,2016-04-23 16:44:04,37.47883,-80.31467,54,65,16322.04,"V300"
2016-04-23 16:44:19,2016-04-23 16:44:19,37.47983,-80.31233,52,63,16279.98,"V300"
2016-04-23 16:44:34,2016-04-23 16:44:34,37.48067,-80.31000,52,63,16230.90,"V300"
2016-04-23 16:44:49,2016-04-23 16:44:49,37.48150,-80.30783,52,65,16178.78,"V300"
2016-04-23 16:45:04,2016-04-23 16:45:04,37.48217,-80.30550,54,68,16128.80,"V300"
2016-04-23 16:45:19,2016-04-23 16:45:19,37.48267,-80.30317,56,74,16080.94,"V300"
2016-04-23 16:45:34,2016-04-23 16:45:34,37.48333,-80.30067,52,73,16034.00,"V300"
2016-04-23 16:45:49,2016-04-23 16:45:49,37.48400,-80.29850,50,71,15983.71,"V300"
2016-04-23 16:46:04,2016-04-23 16:46:04,37.48467,-80.29633,44,72,15938.91,"V300"
2016-04-23 16:46:34,2016-04-23 16:46:34,37.48567,-80.29250,37,68,15837.71,"V300"
2016-04-23 16:46:49,2016-04-23 16:46:49,37.48600,-80.29083,35,75,15789.86,"V300"
2016-04-23 16:47:04,2016-04-23 16:47:04,37.48633,-80.28917,35,79,15743.83,"V300"
2016-04-23 16:47:19,2016-04-23 16:47:19,37.48650,-80.28750,35,80,15694.76,"V300"
2016-04-23 16:47:34,2016-04-23 16:47:34,37.48667,-80.28583,33,86,15644.77,"V300"
2016-04-23 16:47:49,2016-04-23 16:47:49,37.48667,-80.28417,35,91,15592.65,"V300"
2016-04-23 16:48:04,2016-04-23 16:48:04,37.48650,-80.28250,37,97,15537.79,"V300"
2016-04-23 16:48:19,2016-04-23 16:48:19,37.48650,-80.28050,41,98,15505.79,"V300"
2016-04-23 16:48:49,2016-04-23 16:48:49,37.48600,-80.27667,37,93,15414.65,"V300"
2016-04-23 16:49:04,2016-04-23 16:49:04,37.48600,-80.27500,33,89,15372.89,"V300Project Ascension"
2016-04-23 16:49:15,2016-04-23 16:49:15,37.48617,-80.27867,41,98,15459.76,"V300"
2016-04-23 16:49:34,2016-04-23 16:49:34,37.48600,-80.27200,30,86,15283.89,"V300"
2016-04-23 16:49:49,2016-04-23 16:49:49,37.48600,-80.27033,33,93,15240.61,"V300"
2016-04-23 16:50:04,2016-04-23 16:50:04,37.48567,-80.26850,43,97,15204.64,"V300"
2016-04-23 16:50:19,2016-04-23 16:50:19,37.48550,-80.26650,46,96,15169.90,"V300"
2016-04-23 16:50:34,2016-04-23 16:50:34,37.48550,-80.26417,44,90,15127.83,"V300"
2016-04-23 16:50:41,2016-04-23 16:50:41,37.48600,-80.27350,30,88,15324.73,"V300"
2016-04-23 16:51:19,2016-04-23 16:51:19,37.48583,-80.25800,46,80,14990.67,"V300"
2016-04-23 16:51:49,2016-04-23 16:51:49,37.48650,-80.25350,48,78,14890.70,"V300"
2016-04-23 16:52:04,2016-04-23 16:52:04,37.48683,-80.25117,50,77,14841.63,"V300"
2016-04-23 16:52:19,2016-04-23 16:52:19,37.48717,-80.24883,48,73,14789.81,"V300"
2016-04-23 16:52:34,2016-04-23 16:52:34,37.48767,-80.24667,50,73,14739.82,"V300"
2016-04-23 16:52:49,2016-04-23 16:52:49,37.48833,-80.24433,52,71,14694.71,"V300"
2016-04-23 16:53:04,2016-04-23 16:53:04,37.48900,-80.24200,50,71,14652.65,"V300"
2016-04-23 16:53:19,2016-04-23 16:53:19,37.48950,-80.23967,50,75,14613.64,"V300"
2016-04-23 16:53:34,2016-04-23 16:53:34,37.49000,-80.23733,52,81,14567.61,"V300"
2016-04-23 16:53:49,2016-04-23 16:53:49,37.49017,-80.23467,59,87,14529.82,"V300"
2016-04-23 16:54:04,2016-04-23 16:54:04,37.49017,-80.23167,63,90,14493.54,"V300"
2016-04-23 16:54:19,2016-04-23 16:54:19,37.49017,-80.22883,61,88,14458.80,"V300"
2016-04-23 16:54:34,2016-04-23 16:54:34,37.49017,-80.22600,63,91,14422.53,"V300"
2016-04-23 16:54:49,2016-04-23 16:54:49,37.49000,-80.22283,67,92,14388.69,"V300"
2016-04-23 16:55:04,2016-04-23 16:55:04,37.49000,-80.21967,69,88,14353.64,"V300"
2016-04-23 16:55:19,2016-04-23 16:55:19,37.49017,-80.21650,63,87,14312.49,"V300Project Ascension"
2016-04-23 16:55:34,2016-04-23 16:55:34,37.49033,-80.21367,57,83,14267.69,"V300"
2016-04-23 16:55:49,2016-04-23 16:55:49,37.49067,-80.21100,56,78,14216.48,"V300"
2016-04-23 16:56:04,2016-04-23 16:56:04,37.49117,-80.20850,52,74,14163.75,"V300"
2016-04-23 16:56:19,2016-04-23 16:56:19,37.49167,-80.20600,48,78,14110.72,"V300"
2016-04-23 16:56:34,2016-04-23 16:56:34,37.49200,-80.20383,48,79,14057.68,"V300"
2016-04-23 16:56:49,2016-04-23 16:56:49,37.49217,-80.20167,46,88,14004.65,"V300"
2016-04-23 16:57:04,2016-04-23 16:57:04,37.49217,-80.19933,46,94,13953.74,"V300"
2016-04-23 16:57:19,2016-04-23 16:57:19,37.49183,-80.19717,50,103,13897.66,"V300"
2016-04-23 16:57:34,2016-04-23 16:57:34,37.49150,-80.19467,56,106,13843.71,"V300"
2016-04-23 16:58:04,2016-04-23 16:58:04,37.49000,-80.18900,70,107,13754.71,"V300"
2016-04-23 16:58:19,2016-04-23 16:58:19,37.48917,-80.18583,74,109,13707.47,"V300"
2016-04-23 16:58:34,2016-04-23 16:58:34,37.48817,-80.18217,80,107,13667.54,"V300"
2016-04-23 16:58:49,2016-04-23 16:58:49,37.48733,-80.17867,78,105,13626.69,"V300"
2016-04-23 16:59:04,2016-04-23 16:59:04,37.48650,-80.17517,81,105,13588.59,"V300"
2016-04-23 16:59:19,2016-04-23 16:59:19,37.48567,-80.17133,85,104,13550.49,"V300"
2016-04-23 16:59:34,2016-04-23 16:59:34,37.48500,-80.16750,81,103,13516.66,"V300"
2016-04-23 16:59:49,2016-04-23 16:59:49,37.48433,-80.16367,80,103,13483.44,"V300"
2016-04-23 17:00:04,2016-04-23 17:00:04,37.48350,-80.16000,81,108,13447.47,"V300"
2016-04-23 17:00:19,2016-04-23 17:00:19,37.48250,-80.15650,80,109,13414.55,"V300"
2016-04-23 17:00:34,2016-04-23 17:00:34,37.48150,-80.15300,76,107,13380.42,"V300"
2016-04-23 17:01:04,2016-04-23 17:01:04,37.47983,-80.14583,78,103,13306.65,"V300"
2016-04-23 17:01:19,2016-04-23 17:01:19,37.47917,-80.14233,76,103,13269.47,"V300"
2016-04-23 17:01:34,2016-04-23 17:01:34,37.47867,-80.13883,72,100,13226.49,"V300Project Ascension"
2016-04-23 17:01:49,2016-04-23 17:01:49,37.47817,-80.13533,70,96,13181.38,"V300"
2016-04-23 17:02:04,2016-04-23 17:02:04,37.47783,-80.13217,67,100,13136.58,"V300"
2016-04-23 17:02:19,2016-04-23 17:02:20,37.47733,-80.12917,63,100,13092.38,"V300=000935"
2016-04-23 17:02:34,2016-04-23 17:02:34,37.47700,-80.12617,61,99,13048.49,"V300"
2016-04-23 17:03:04,2016-04-23 17:03:04,37.47617,-80.12050,56,102,12960.40,"V300"
2016-04-23 17:03:19,2016-04-23 17:03:19,37.47567,-80.11783,54,104,12918.34,"V300"
2016-04-23 17:03:34,2016-04-23 17:03:34,37.47517,-80.11550,48,98,12872.31,"V300"
2016-04-23 17:03:49,2016-04-23 17:03:49,37.47500,-80.11317,52,94,12831.47,"V300"
2016-04-23 17:04:04,2016-04-23 17:04:04,37.47483,-80.11067,50,96,12795.50,"V300"
2016-04-23 17:04:19,2016-04-23 17:04:19,37.47450,-80.10833,44,99,12752.53,"V300"
2016-04-23 17:04:34,2016-04-23 17:04:34,37.47417,-80.10650,39,104,12712.29,"V300"
2016-04-23 17:04:49,2016-04-23 17:04:49,37.47383,-80.10450,43,103,12671.45,"V300"
2016-04-23 17:05:04,2016-04-23 17:05:04,37.47333,-80.10250,43,105,12628.47,"V300"
2016-04-23 17:05:34,2016-04-23 17:05:34,37.47250,-80.09900,33,105,12539.47,"V300"
2016-04-23 17:05:49,2016-04-23 17:05:49,37.47217,-80.09733,33,103,12499.54,"V300"
2016-04-23 17:06:04,2016-04-23 17:06:04,37.47183,-80.09567,33,107,12456.26,"V300"
2016-04-23 17:06:19,2016-04-23 17:06:19,37.47133,-80.09400,37,111,12417.55,"V300"
2016-04-23 17:06:34,2016-04-23 17:06:34,37.47083,-80.09233,39,114,12375.49,"V300"
2016-04-23 17:06:49,2016-04-23 17:06:49,37.47017,-80.09050,39,112,12332.51,"V300"
2016-04-23 17:07:04,2016-04-23 17:07:04,37.46967,-80.08867,41,112,12295.33,"V300"
2016-04-23 17:07:19,2016-04-23 17:07:19,37.46900,-80.08683,43,113,12255.40,"V300"
2016-04-23 17:07:34,2016-04-23 17:07:34,37.46817,-80.08500,44,117,12219.43,"V300"
2016-04-23 17:07:49,2016-04-23 17:07:49,37.46733,-80.08317,44,122,12183.47,"V300Project Ascension"
2016-04-23 17:08:04,2016-04-23 17:08:04,37.46650,-80.08133,44,121,12144.45,"V300"
2016-04-23 17:08:19,2016-04-23 17:08:19,37.46567,-80.07950,43,117,12107.27,"V300"
2016-04-23 17:08:34,2016-04-23 17:08:34,37.46500,-80.07750,41,111,12073.43,"V300"
2016-04-23 17:08:49,2016-04-23 17:08:49,37.46450,-80.07583,37,104,12030.46,"V300"
2016-04-23 17:09:04,2016-04-23 17:09:04,37.46433,-80.07417,35,96,11991.44,"V300"
2016-04-23 17:09:19,2016-04-23 17:09:19,37.46417,-80.07250,35,95,11953.34,"V300"
2016-04-23 17:09:34,2016-04-23 17:09:34,37.46400,-80.07083,37,96,11913.41,"V300"
2016-04-23 17:09:49,2016-04-23 17:09:49,37.46383,-80.06900,37,97,11873.48,"V300"
2016-04-23 17:10:04,2016-04-23 17:10:04,37.46367,-80.06717,43,103,11829.29,"V300"
2016-04-23 17:10:19,2016-04-23 17:10:19,37.46333,-80.06500,46,103,11791.19,"V300"
2016-04-23 17:10:34,2016-04-23 17:10:34,37.46283,-80.06300,44,109,11754.31,"V300"
2016-04-23 17:10:49,2016-04-23 17:10:49,37.46217,-80.06083,46,111,11711.33,"V300"
2016-04-23 17:11:04,2016-04-23 17:11:04,37.46150,-80.05883,44,108,11664.39,"V300"
2016-04-23 17:11:19,2016-04-23 17:11:19,37.46100,-80.05683,44,107,11614.40,"V300"
2016-04-23 17:11:34,2016-04-23 17:11:34,37.46033,-80.05483,46,112,11567.16,"V300"
2016-04-23 17:11:49,2016-04-23 17:11:49,37.45967,-80.05283,46,115,11513.21,"V300"
2016-04-23 17:12:04,2016-04-23 17:12:04,37.45883,-80.05100,44,120,11466.27,"V300"
2016-04-23 17:12:19,2016-04-23 17:12:19,37.45800,-80.04900,44,121,11422.38,"V300"
2016-04-23 17:12:34,2016-04-23 17:12:34,37.45717,-80.04717,44,118,11375.14,"V300"
2016-04-23 17:12:49,2016-04-23 17:12:49,37.45633,-80.04533,43,117,11325.15,"V300"
2016-04-23 17:13:04,2016-04-23 17:13:04,37.45567,-80.04367,41,116,11277.30,"V300"
2016-04-23 17:13:19,2016-04-23 17:13:19,37.45500,-80.04183,39,115,11227.31,"V300"
2016-04-23 17:13:34,2016-04-23 17:13:34,37.45433,-80.04000,43,115,11175.19,"V300"
2016-04-23 17:13:49,2016-04-23 17:13:49,37.45350,-80.03817,43,115,11124.29,"V300"
2016-04-23 17:14:04,2016-04-23 17:14:04,37.45283,-80.03617,46,116,11076.13,"V300Project Ascension"
2016-04-23 17:14:19,2016-04-23 17:14:19,37.45200,-80.03417,48,117,11026.14,"V300"
2016-04-23 17:14:34,2016-04-23 17:14:34,37.45117,-80.03233,43,117,10974.32,"V300"
2016-04-23 17:14:49,2016-04-23 17:14:49,37.45050,-80.03050,39,117,10924.34,"V300"
2016-04-23 17:15:04,2016-04-23 17:15:04,37.44967,-80.02883,39,118,10878.31,"V300"
2016-04-23 17:15:19,2016-04-23 17:15:19,37.44900,-80.02717,41,121,10830.15,"V300"
2016-04-23 17:15:34,2016-04-23 17:15:34,37.44817,-80.02550,43,123,10780.17,"V300"
2016-04-23 17:15:49,2016-04-23 17:15:49,37.44717,-80.02383,44,126,10729.26,"V300"
2016-04-23 17:16:04,2016-04-23 17:16:04,37.44617,-80.02217,44,123,10686.29,"V300"
2016-04-23 17:16:19,2016-04-23 17:16:19,37.44533,-80.02033,44,123,10641.18,"V300"
2016-04-23 17:16:49,2016-04-23 17:16:49,37.44350,-80.01667,44,122,10548.21,"V300"
2016-04-23 17:17:04,2016-04-23 17:17:04,37.44250,-80.01483,44,123,10507.07,"V300"
2016-04-23 17:17:19,2016-04-23 17:17:19,37.44150,-80.01300,46,124,10464.09,"V300"
2016-04-23 17:17:34,2016-04-23 17:17:35,37.44050,-80.01117,44,125,10424.16,"V300ó"
2016-04-23 17:17:49,2016-04-23 17:17:49,37.43950,-80.00950,44,125,10382.10,"V300"
2016-04-23 17:18:04,2016-04-23 17:18:04,37.43850,-80.00767,43,125,10342.17,"V300"
2016-04-23 17:18:19,2016-04-23 17:18:19,37.43750,-80.00600,44,127,10303.15,"V300"
2016-04-23 17:18:34,2016-04-23 17:18:34,37.43667,-80.00450,44,127,10261.09,"V300"
2016-04-23 17:18:49,2016-04-23 17:18:49,37.43550,-80.00283,43,129,10227.26,"V300"
2016-04-23 17:19:04,2016-04-23 17:19:04,37.43450,-80.00117,43,132,10187.03,"V300"
2016-04-23 17:19:19,2016-04-23 17:19:19,37.43333,-79.99967,44,133,10147.10,"V300"
2016-04-23 17:19:34,2016-04-23 17:19:34,37.43217,-79.99817,43,137,10108.08,"V300"
2016-04-23 17:19:49,2016-04-23 17:19:49,37.43100,-79.99683,41,137,10068.15,"V300"
2016-04-23 17:20:04,2016-04-23 17:20:04,37.42967,-79.99550,41,140,10025.18,"V300"
2016-04-23 17:20:19,2016-04-23 17:20:19,37.42850,-79.99433,41,143,9982.20,"V300Project Ascension"
2016-04-23 17:20:34,2016-04-23 17:20:34,37.42717,-79.99317,41,145,9940.14,"V300"
2016-04-23 17:20:49,2016-04-23 17:20:49,37.42583,-79.99200,41,144,9900.21,"V300"
2016-04-23 17:21:04,2016-04-23 17:21:04,37.42467,-79.99100,39,144,9856.01,"V300"
2016-04-23 17:21:19,2016-04-23 17:21:19,37.42333,-79.98983,41,146,9816.08,"V300"
2016-04-23 17:21:34,2016-04-23 17:21:34,37.42200,-79.98883,43,148,9769.14,"V300"
2016-04-23 17:21:49,2016-04-23 17:21:49,37.42067,-79.98783,41,149,9730.13,"V300"
2016-04-23 17:22:04,2016-04-23 17:22:04,37.41933,-79.98683,41,151,9685.02,"V300"
2016-04-23 17:22:19,2016-04-23 17:22:19,37.41783,-79.98583,44,154,9639.00,"V300"
2016-04-23 17:22:34,2016-04-23 17:22:34,37.41617,-79.98483,50,155,9596.02,"V300"
2016-04-23 17:22:49,2016-04-23 17:22:49,37.41450,-79.98400,50,157,9552.13,"V300"
2016-04-23 17:23:04,2016-04-23 17:23:04,37.41267,-79.98300,50,158,9507.93,"V300"
2016-04-23 17:23:19,2016-04-23 17:23:19,37.41100,-79.98217,50,159,9463.13,"V300"
2016-04-23 17:23:34,2016-04-23 17:23:34,37.40917,-79.98133,52,159,9420.15,"V300"
2016-04-23 17:23:49,2016-04-23 17:23:49,37.40733,-79.98033,52,158,9371.99,"V300"
2016-04-23 17:24:04,2016-04-23 17:24:04,37.40550,-79.97950,52,159,9324.14,"V300"
2016-04-23 17:24:19,2016-04-23 17:24:19,37.40350,-79.97867,54,163,9279.94,"V300"
2016-04-23 17:24:34,2016-04-23 17:24:34,37.40167,-79.97800,52,165,9236.05,"V300"
2016-04-23 17:24:49,2016-04-23 17:24:49,37.39967,-79.97733,50,166,9190.02,"V300"
2016-04-23 17:25:04,2016-04-23 17:25:04,37.39783,-79.97683,52,167,9144.00,"V300"
2016-04-23 17:25:19,2016-04-23 17:25:19,37.39583,-79.97633,52,169,9095.84,"V300"
2016-04-23 17:25:34,2016-04-23 17:25:34,37.39383,-79.97583,52,169,9044.94,"V300"
2016-04-23 17:25:49,2016-04-23 17:25:49,37.39200,-79.97550,52,170,8998.92,"V300"
2016-04-23 17:26:04,2016-04-23 17:26:04,37.39000,-79.97517,48,171,8948.93,"V300"
2016-04-23 17:26:19,2016-04-23 17:26:19,37.38817,-79.97467,48,170,8898.94,"V300"
2016-04-23 17:26:34,2016-04-23 17:26:34,37.38633,-79.97433,48,169,8845.91,"V300Project Ascension"
2016-04-23 17:26:49,2016-04-23 17:26:49,37.38467,-79.97383,46,171,8795.92,"V300"
2016-04-23 17:27:04,2016-04-23 17:27:04,37.38267,-79.97350,50,170,8756.90,"V300"
2016-04-23 17:27:19,2016-04-23 17:27:19,37.38083,-79.97300,54,168,8711.79,"V300"
2016-04-23 17:27:34,2016-04-23 17:27:34,37.37867,-79.97250,56,168,8667.90,"V300"
2016-04-23 17:27:49,2016-04-23 17:27:49,37.37667,-79.97200,56,173,8617.00,"V300"
