time,lasttime,lat,lng,speed,course,altitude,comment
2016-04-24 22:37:14,2016-04-24 22:37:14,37.03066,-79.44766,63,99,244.14,"Project Ellie Chase"
2016-04-24 22:37:45,2016-04-24 22:37:45,37.03315,-79.44241,67,44,260.91,"Project Ellie Chase"
2016-04-24 22:38:16,2016-04-24 22:38:16,37.03401,-79.43979,20,43,259.08,"Project Ellie Chase"
2016-04-24 22:38:34,2016-04-24 22:38:34,37.03473,-79.43923,24,352,258.47,"Project Ellie Chase"
2016-04-24 22:39:16,2016-04-24 22:39:16,37.03707,-79.44012,24,320,247.50,"Project Ellie Chase"
2016-04-24 22:39:56,2016-04-24 22:39:56,37.03895,-79.44194,22,3,243.23,"Project Ellie Chase"
2016-04-24 22:40:18,2016-04-24 22:40:18,37.04021,-79.44144,22,359,245.36,"Project Ellie Chase"
2016-04-24 22:40:49,2016-04-24 22:40:49,37.04133,-79.44297,20,315,247.80,"Project Ellie Chase"
2016-04-24 22:41:05,2016-04-24 22:41:05,37.04213,-79.44344,24,1,251.76,"Project Ellie Chase"
2016-04-24 22:41:46,2016-04-24 22:41:46,37.04445,-79.44193,24,4,253.90,"Project Ellie Chase"
2016-04-24 22:41:59,2016-04-24 22:41:59,37.04508,-79.44215,13,344,252.98,"Project Ellie Chase"
2016-04-24 22:52:00,2016-04-24 23:01:34,37.04514,-79.44215,4,342,260.60,"Project Ellie Chase"
2016-04-24 23:01:57,2016-04-24 23:01:57,37.04558,-79.44222,22,0,264.87,"Project Ellie Chase"
2016-04-24 23:02:10,2016-04-24 23:02:10,37.04635,-79.44218,24,351,269.75,"Project Ellie Chase"
2016-04-24 23:02:41,2016-04-24 23:02:41,37.04679,-79.44232,15,173,253.59,"Project Ellie Chase"
2016-04-24 23:03:12,2016-04-24 23:03:12,37.04630,-79.44217,2,172,255.42,"Project Ellie Chase"
2016-04-24 23:03:43,2016-04-24 23:03:43,37.04508,-79.44216,26,165,252.37,"Project Ellie Chase"
2016-04-24 23:04:14,2016-04-24 23:04:14,37.04323,-79.44311,30,221,250.55,"Project Ellie Chase"
2016-04-24 23:04:38,2016-04-24 23:04:38,37.04164,-79.44332,22,154,251.46,"Project Ellie Chase"
2016-04-24 23:05:19,2016-04-24 23:05:19,37.03968,-79.44167,30,202,253.59,"Project Ellie Chase"
2016-04-24 23:05:43,2016-04-24 23:05:43,37.03803,-79.44141,31,136,249.63,"Project Ellie Chase"
2016-04-24 23:06:24,2016-04-24 23:06:24,37.03553,-79.43962,26,163,252.37,"Project Ellie Chase"
2016-04-24 23:06:46,2016-04-24 23:06:46,37.03414,-79.43960,28,231,259.38,"Project Ellie Chase"
2016-04-24 23:07:02,2016-04-24 23:07:02,37.03364,-79.43995,17,149,262.43,"Project Ellie Chase"
2016-04-24 23:07:43,2016-04-24 23:07:43,37.02984,-79.43441,57,125,271.58,"Project Ellie Chase"
2016-04-24 23:08:17,2016-04-24 23:08:17,37.02681,-79.43164,44,176,279.50,"Project Ellie Chase"
2016-04-24 23:08:57,2016-04-24 23:08:57,37.02226,-79.42861,56,172,281.94,"Project Ellie Chase"
2016-04-24 23:10:04,2016-04-24 23:10:04,37.01252,-79.42914,59,203,285.90,"Project Ellie Chase"
2016-04-24 23:10:45,2016-04-24 23:10:45,37.00717,-79.42880,43,154,286.82,"Project Ellie Chase"
2016-04-24 23:11:16,2016-04-24 23:11:16,37.00301,-79.42916,56,161,285.60,"Project Ellie Chase"
2016-04-24 23:12:35,2016-04-24 23:12:35,36.99179,-79.42881,52,193,283.77,"Project Ellie Chase"
2016-04-24 23:13:36,2016-04-24 23:13:36,36.98427,-79.43231,35,223,283.77,"Project Ellie Chase"
2016-04-24 23:14:26,2016-04-24 23:14:26,36.98400,-79.43267,6,224,284.68,"Project Ellie Chase"
2016-04-24 23:14:39,2016-04-24 23:14:39,36.98405,-79.43185,48,73,283.77,"Project Ellie Chase"
2016-04-24 23:15:02,2016-04-24 23:15:02,36.98442,-79.42789,48,138,265.79,"Project Ellie Chase"
2016-04-24 23:15:25,2016-04-24 23:15:25,36.98256,-79.42493,72,68,252.68,"Project Ellie Chase"
2016-04-24 23:15:56,2016-04-24 23:15:56,36.98159,-79.41920,72,127,253.90,"Project Ellie Chase"
2016-04-24 23:16:49,2016-04-24 23:16:49,36.97601,-79.41140,61,158,282.85,"Project Ellie Chase"
2016-04-24 23:18:10,2016-04-24 23:18:10,36.96369,-79.40359,74,159,321.56,"Project Ellie Chase"
2016-04-24 23:19:16,2016-04-24 23:19:16,36.95429,-79.39923,7,178,295.66,"Project Ellie Chase"
2016-04-24 23:19:29,2016-04-24 23:19:29,36.95415,-79.40002,50,272,295.66,"Project Ellie Chase"
2016-04-24 23:20:50,2016-04-24 23:20:50,36.95441,-79.42154,98,271,263.96,"Project Ellie Chase"
2016-04-24 23:22:12,2016-04-24 23:22:12,36.94901,-79.44355,85,252,245.06,"Project Ellie Chase"
2016-04-24 23:23:31,2016-04-24 23:23:31,36.94508,-79.46470,87,260,274.02,"Project Ellie Chase"
2016-04-24 23:24:53,2016-04-24 23:24:53,36.94477,-79.48708,91,261,215.19,"Project Ellie Chase"
2016-04-24 23:26:03,2016-04-24 23:26:03,36.94398,-79.50550,89,292,231.04,"Project Ellie Chase"
2016-04-24 23:27:24,2016-04-24 23:27:24,36.95213,-79.52585,89,296,230.43,"Project Ellie Chase"
2016-04-24 23:28:18,2016-04-24 23:28:18,36.95627,-79.53956,91,266,250.55,"Project Ellie Chase"
2016-04-24 23:28:59,2016-04-24 23:28:59,36.95340,-79.55002,85,278,263.96,"Project Ellie Chase"
2016-04-24 23:30:20,2016-04-24 23:30:20,36.95951,-79.57051,91,298,276.15,"Project Ellie Chase"
2016-04-24 23:31:41,2016-04-24 23:31:41,36.96763,-79.59128,94,294,277.06,"Project Ellie Chase"
2016-04-24 23:33:02,2016-04-24 23:33:02,36.97500,-79.61233,91,295,281.64,"Project Ellie Chase!we|!"
2016-04-24 23:34:23,2016-04-24 23:34:23,36.98312,-79.62887,81,301,304.80,"Project Ellie Chase"
2016-04-24 23:35:44,2016-04-24 23:35:44,36.98704,-79.65043,91,283,279.81,"Project Ellie Chase"
2016-04-24 23:37:30,2016-04-24 23:37:30,36.99124,-79.67241,87,283,280.11,"Project Ellie Chase"
2016-04-24 23:38:09,2016-04-24 23:38:09,36.99473,-79.68698,70,314,299.01,"Project Ellie Chase"
2016-04-24 23:38:50,2016-04-24 23:38:50,36.99795,-79.69491,85,284,306.93,"Project Ellie Chase"
2016-04-24 23:39:20,2016-04-24 23:39:20,36.99636,-79.70216,83,218,306.93,"Project Ellie Chase"
2016-04-24 23:39:51,2016-04-24 23:39:51,36.99378,-79.70889,81,248,306.93,"Project Ellie Chase"
2016-04-24 23:41:19,2016-04-24 23:41:19,36.98786,-79.72718,83,218,298.09,"Project Ellie Chase"
2016-04-24 23:41:42,2016-04-24 23:41:42,36.98591,-79.73358,78,280,309.07,"Project Ellie Chase"
2016-04-24 23:43:03,2016-04-24 23:43:03,36.98752,-79.75333,78,280,316.08,"Project Ellie Chase"
2016-04-24 23:44:18,2016-04-24 23:44:18,36.99252,-79.76863,78,311,320.95,"Project Ellie Chase"
2016-04-24 23:44:50,2016-04-24 23:44:50,36.99703,-79.77103,67,3,326.44,"Project Ellie Chase"
2016-04-24 23:45:18,2016-04-24 23:45:18,37.00191,-79.76977,72,355,331.62,"Project Ellie Chase"
2016-04-24 23:45:49,2016-04-24 23:45:49,37.00587,-79.77627,89,306,340.46,"Project Ellie Chase"
2016-04-24 23:46:30,2016-04-24 23:46:30,37.00983,-79.78519,81,267,362.71,"Project Ellie Chase"
2016-04-24 23:47:11,2016-04-24 23:47:11,37.01017,-79.79400,80,311,347.78,"Project Ellie Chase!w;|!"
2016-04-24 23:48:32,2016-04-24 23:48:32,37.01909,-79.80969,67,302,366.37,"Project Ellie Chase"
2016-04-24 23:49:13,2016-04-24 23:49:13,37.01887,-79.81730,46,251,377.65,"Project Ellie Chase"
2016-04-24 23:50:09,2016-04-24 23:50:09,37.01557,-79.82811,69,284,357.53,"Project Ellie Chase"
2016-04-24 23:51:30,2016-04-24 23:51:30,37.01806,-79.84449,69,270,349.91,"Project Ellie Chase"
2016-04-24 23:52:51,2016-04-24 23:52:51,37.01745,-79.86118,57,247,362.10,"Project Ellie Chase"
2016-04-24 23:54:12,2016-04-24 23:54:12,37.01143,-79.87016,57,222,332.84,"Project Ellie Chase"
2016-04-24 23:54:26,2016-04-24 23:54:26,37.01071,-79.87175,44,294,346.56,"Project Ellie Chase"
2016-04-24 23:55:07,2016-04-24 23:55:07,37.01598,-79.87804,83,321,364.54,"Project Ellie Chase"
2016-04-24 23:55:41,2016-04-24 23:55:41,37.02211,-79.88223,83,1,379.48,"Project Ellie Chase"
2016-04-24 23:56:40,2016-04-24 23:56:40,37.03394,-79.87776,85,32,363.63,"Project Ellie Chase"
2016-04-24 23:57:10,2016-04-24 23:57:10,37.03993,-79.87492,83,359,336.80,"Project Ellie Chase"
2016-04-24 23:57:51,2016-04-24 23:57:51,37.04756,-79.87974,87,323,326.75,"Project Ellie Chase"
2016-04-24 23:58:32,2016-04-24 23:58:32,37.05565,-79.88258,87,348,303.28,"Project Ellie Chase"
2016-04-24 23:59:27,2016-04-24 23:59:27,37.06625,-79.88736,78,318,370.33,"Project Ellie Chase"
2016-04-25 00:00:39,2016-04-25 00:00:39,37.07237,-79.89981,63,288,357.23,"Project Ellie Chase"
2016-04-25 00:02:00,2016-04-25 00:02:00,37.07877,-79.91863,80,308,375.21,"Project Ellie Chase"
2016-04-25 00:03:21,2016-04-25 00:03:21,37.08989,-79.93529,87,313,368.50,"Project Ellie Chase"
2016-04-25 00:04:02,2016-04-25 00:04:02,37.09784,-79.94028,89,335,403.56,"Project Ellie Chase"
2016-04-25 00:05:21,2016-04-25 00:05:21,37.11216,-79.94887,78,304,339.85,"Project Ellie Chase"
2016-04-25 00:06:13,2016-04-25 00:06:13,37.11598,-79.95632,56,335,323.70,"Project Ellie Chase"
2016-04-25 00:06:26,2016-04-25 00:06:26,37.11795,-79.95651,63,10,346.56,"Project Ellie Chase"
2016-04-25 00:06:45,2016-04-25 00:06:45,37.12091,-79.95567,61,358,352.65,"Project Ellie Chase"
2016-04-25 00:07:26,2016-04-25 00:07:26,37.12677,-79.96092,78,319,355.70,"Project Ellie Chase"
2016-04-25 00:08:07,2016-04-25 00:08:07,37.13040,-79.96857,74,310,367.59,"Project Ellie Chase"
2016-04-25 00:08:48,2016-04-25 00:08:48,37.13621,-79.97283,70,356,360.27,"Project Ellie Chase"
2016-04-25 00:09:01,2016-04-25 00:09:01,37.13849,-79.97277,72,0,376.43,"Project Ellie Chase"
2016-04-25 00:09:34,2016-04-25 00:09:34,37.14411,-79.96923,83,52,381.30,"Project Ellie Chase"
2016-04-25 00:10:37,2016-04-25 00:10:37,37.15226,-79.95698,81,19,395.33,"Project Ellie Chase"
2016-04-25 00:11:26,2016-04-25 00:11:26,37.16105,-79.94915,87,52,357.53,"Project Ellie Chase"
2016-04-25 00:12:07,2016-04-25 00:12:07,37.16782,-79.94225,87,20,331.32,"Project Ellie Chase"
2016-04-25 00:12:20,2016-04-25 00:12:20,37.17068,-79.94213,85,356,301.45,"Project Ellie Chase"
2016-04-25 00:12:33,2016-04-25 00:12:33,37.17306,-79.94173,67,20,290.47,"Project Ellie Chase"
2016-04-25 00:13:14,2016-04-25 00:13:14,37.17868,-79.93563,81,31,288.65,"Project Ellie Chase"
2016-04-25 00:13:27,2016-04-25 00:13:27,37.18124,-79.93522,80,352,282.55,"Project Ellie Chase"
2016-04-25 00:13:58,2016-04-25 00:13:58,37.18721,-79.93628,74,1,296.57,"Project Ellie Chase"
2016-04-25 00:14:11,2016-04-25 00:14:11,37.18949,-79.93623,70,2,296.57,"Project Ellie Chase"
2016-04-25 00:14:24,2016-04-25 00:14:24,37.19161,-79.93678,69,328,319.43,"Project Ellie Chase"
2016-04-25 00:15:45,2016-04-25 00:15:45,37.20207,-79.94792,57,309,345.34,"Project Ellie Chase"
2016-04-25 00:16:32,2016-04-25 00:16:32,37.20711,-79.95434,65,339,363.63,"Project Ellie Chase"
2016-04-25 00:17:38,2016-04-25 00:17:38,37.21648,-79.96164,76,308,412.70,"Project Ellie Chase"
2016-04-25 00:18:19,2016-04-25 00:18:19,37.22164,-79.96756,35,339,376.73,"Project Ellie Chase"
2016-04-25 00:18:57,2016-04-25 00:18:57,37.22202,-79.96775,6,342,341.68,"Project Ellie Chase"
2016-04-25 00:19:28,2016-04-25 00:19:28,37.22591,-79.96946,65,338,328.88,"Project Ellie Chase"
2016-04-25 00:20:28,2016-04-25 00:20:28,37.23553,-79.97583,93,2,329.79,"Project Ellie Chase"
2016-04-25 00:21:09,2016-04-25 00:21:09,37.24395,-79.97075,91,34,314.55,"Project Ellie Chase"
2016-04-25 00:22:30,2016-04-25 00:22:30,37.25551,-79.95347,93,35,291.08,"Project Ellie Chase"
2016-04-25 00:23:01,2016-04-25 00:23:01,37.25824,-79.94638,87,90,292.00,"Project Ellie Chase"
2016-04-25 00:23:32,2016-04-25 00:23:32,37.26166,-79.94049,81,34,286.21,"Project Ellie Chase"
2016-04-25 00:24:35,2016-04-25 00:24:35,37.27303,-79.93585,72,4,285.60,"Project Ellie Chase"
2016-04-25 00:24:48,2016-04-25 00:24:48,37.27541,-79.93596,72,353,281.64,"Project Ellie Chase"
2016-04-25 00:26:07,2016-04-25 00:26:07,37.29026,-79.94096,85,321,299.62,"Project Ellie Chase"
2016-04-25 00:27:28,2016-04-25 00:27:28,37.29822,-79.95981,85,310,330.10,"Project Ellie Chase"
2016-04-25 00:28:49,2016-04-25 00:28:49,37.30945,-79.97438,87,320,331.62,"Project Ellie Chase"
2016-04-25 00:30:10,2016-04-25 00:30:10,37.32436,-79.98675,89,336,345.64,"Project Ellie Chase"
2016-04-25 00:31:31,2016-04-25 00:31:31,37.33954,-79.99576,81,324,370.03,"Project Ellie Chase"
2016-04-25 00:31:49,2016-04-25 00:31:49,37.34069,-80.00030,93,257,368.20,"Project Ellie Chase"
2016-04-25 00:33:10,2016-04-25 00:33:10,37.33270,-80.02259,96,244,372.47,"Project Ellie Chase"
2016-04-25 00:34:07,2016-04-25 00:34:07,37.32331,-80.03484,96,214,364.24,"Project Ellie Chase"
2016-04-25 00:34:48,2016-04-25 00:34:48,37.31875,-80.04542,98,252,352.96,"Project Ellie Chase"
2016-04-25 00:36:09,2016-04-25 00:36:09,37.30884,-80.06650,96,231,377.95,"Project Ellie Chase"
2016-04-25 00:37:30,2016-04-25 00:37:30,37.29715,-80.08601,96,249,361.80,"Project Ellie Chase"
2016-04-25 00:38:51,2016-04-25 00:38:51,37.29108,-80.10929,94,250,329.79,"Project Ellie Chase"
2016-04-25 00:40:12,2016-04-25 00:40:12,37.28150,-80.13045,96,233,332.84,"Project Ellie Chase"
2016-04-25 00:41:33,2016-04-25 00:41:33,37.26832,-80.14802,98,245,366.98,"Project Ellie Chase"
2016-04-25 00:42:54,2016-04-25 00:42:54,37.25988,-80.17008,98,242,411.18,"Project Ellie Chase"
2016-04-25 00:44:15,2016-04-25 00:44:15,37.25018,-80.19190,104,269,395.33,"Project Ellie Chase"
2016-04-25 00:45:01,2016-04-25 00:45:01,37.24797,-80.20634,106,238,430.68,"Project Ellie Chase"
2016-04-25 00:46:22,2016-04-25 00:46:22,37.23906,-80.22928,104,255,373.08,"Project Ellie Chase"
2016-04-25 00:47:03,2016-04-25 00:47:03,37.23212,-80.23877,106,214,375.21,"Project Ellie Chase"
2016-04-25 00:47:44,2016-04-25 00:47:44,37.22685,-80.24997,104,260,413.31,"Project Ellie Chase"
2016-04-25 00:48:15,2016-04-25 00:48:15,37.22151,-80.25699,109,204,450.19,"Project Ellie Chase"
2016-04-25 00:49:36,2016-04-25 00:49:36,37.20223,-80.26718,106,195,541.63,"Project Ellie Chase"
2016-04-25 00:50:17,2016-04-25 00:50:17,37.19323,-80.27350,104,230,523.65,"Project Ellie Chase"
2016-04-25 00:51:38,2016-04-25 00:51:38,37.18207,-80.29542,104,231,516.33,"Project Ellie Chase"
2016-04-25 00:52:59,2016-04-25 00:52:59,37.16836,-80.31342,107,245,581.86,"Project Ellie Chase"
2016-04-25 00:53:40,2016-04-25 00:53:40,37.16063,-80.32244,111,203,554.13,"Project Ellie Chase"
2016-04-25 00:54:21,2016-04-25 00:54:21,37.15179,-80.32977,96,237,577.90,"Project Ellie Chase"
2016-04-25 00:55:42,2016-04-25 00:55:42,37.14271,-80.35190,98,240,658.98,"Project Ellie Chase"
2016-04-25 00:56:23,2016-04-25 00:56:23,37.13493,-80.35881,96,221,667.51,"Project Ellie Chase"
2016-04-25 00:57:03,2016-04-25 00:57:03,37.13102,-80.36878,85,273,668.43,"Project Ellie Chase"
2016-04-25 00:57:44,2016-04-25 00:57:44,37.13697,-80.37849,104,312,672.39,"Project Ellie Chase"
2016-04-25 00:59:05,2016-04-25 00:59:05,37.15004,-80.39910,109,308,628.50,"Project Ellie Chase"
2016-04-25 00:59:46,2016-04-25 00:59:46,37.15398,-80.41131,104,323,631.24,"Project Ellie Chase"
2016-04-25 01:00:55,2016-04-25 01:00:55,37.17125,-80.41705,104,353,635.81,"Project Ellie Chase"
2016-04-25 01:01:08,2016-04-25 01:01:08,37.17448,-80.41607,104,29,630.63,"Project Ellie Chase"
2016-04-25 01:02:29,2016-04-25 01:02:29,37.19045,-80.40072,104,357,633.37,"Project Ellie Chase"
2016-04-25 01:03:10,2016-04-25 01:03:10,37.19799,-80.40940,100,308,642.52,"Project Ellie Chase"
2016-04-25 01:04:31,2016-04-25 01:04:31,37.20919,-80.42692,85,309,636.12,"Project Ellie Chase"
2016-04-25 01:05:04,2016-04-25 01:05:04,37.21318,-80.43177,24,10,626.06,"Project Ellie Chase"
2016-04-25 01:05:35,2016-04-25 01:05:35,37.21498,-80.42701,59,64,627.28,"Project Ellie Chase"
2016-04-25 01:06:21,2016-04-25 01:06:21,37.21624,-80.42387,4,63,621.49,"Project Ellie Chase"
2016-04-25 01:06:34,2016-04-25 01:06:34,37.21706,-80.42416,44,330,621.49,"Project Ellie Chase"
2016-04-25 01:07:15,2016-04-25 01:07:15,37.22018,-80.42637,6,354,629.41,"Project Ellie Chase"
2016-04-25 01:07:28,2016-04-25 01:07:28,37.22047,-80.42524,39,81,631.55,"Project Ellie Chase"
2016-04-25 01:07:59,2016-04-25 01:07:59,37.22097,-80.42262,24,58,642.52,"Project Ellie Chase"
2016-04-25 01:08:58,2016-04-25 01:08:58,37.22348,-80.41892,15,90,642.82,"Project Ellie Chase"
2016-04-25 01:09:54,2016-04-25 01:09:54,37.22331,-80.41877,4,167,641.91,"Project Ellie Chase"
2016-04-25 01:10:08,2016-04-25 01:10:08,37.22339,-80.41875,11,329,639.78,"Project Ellie Chase"
2016-04-25 01:10:26,2016-04-25 01:10:26,37.22355,-80.41886,11,1,642.21,"Project Ellie Chase"
2016-04-25 01:11:01,2016-04-25 01:11:01,37.22545,-80.41610,19,51,633.07,"Project Ellie Chase"
2016-04-25 01:11:20,2016-04-25 01:11:20,37.22580,-80.41580,24,348,633.07,"Project Ellie Chase"
2016-04-25 01:11:51,2016-04-25 01:11:51,37.22762,-80.41781,22,292,621.18,"Project Ellie Chase"
2016-04-25 01:12:20,2016-04-25 01:12:20,37.22774,-80.41862,9,182,625.14,"Project Ellie Chase"
2016-04-25 01:12:33,2016-04-25 01:12:33,37.22757,-80.41768,30,119,627.28,"Project Ellie Chase"
